Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
797805,Laurie,Chen,F,1995-10-22,171.3,2023-08-18,Lane Group,Market
212794,Stephanie,Daugherty,F,1977-10-26,293.19,2023-02-05,Patel Ltd,Clothing
25390,Brian,Ellis,M,1995-10-22,168.23,2023-02-25,Rivera LLC,Travel
437575,Shawn,Dominguez,F,1967-10-29,38.89,2023-05-02,"Walker, Hall and Collins",Cosmetic
155505,Jacqueline,Williams,F,1966-10-29,167.44,2023-03-24,Hobbs Group,Cosmetic
49529,Michael,Knapp,M,1983-10-25,83.02,2023-03-21,"Sherman, Pugh and Hogan",Restaurant
807425,Heather,Morse,M,1974-10-27,23.46,2023-09-16,Johnson-Russell,Clothing
709197,Kirsten,Dean,F,1963-10-30,226.34,2023-05-27,"Smith, Robinson and Davies",Clothing
381093,Gary,Mccarty,F,1953-11-01,136.69,2023-08-11,Price and Sons,Market
946165,William,Kennedy,F,1990-10-23,16.53,2023-10-10,Torres-Hampton,Restaurant
868058,Tyler,Martin,M,1972-10-27,60.38,2023-07-29,Jones and Sons,Restaurant
500930,Shelly,Smith,M,1983-10-25,46.07,2023-05-08,Mann Inc,Restaurant
601591,Lee,Carroll,M,1973-10-27,109.21,2023-06-09,Scott Inc,Cosmetic
258587,Tammy,Mcintyre,,1962-10-30,185.5,2023-01-20,"Norton, Burns and Diaz",Market
187501,Javier,Shea,M,1966-10-29,217.12,2023-03-25,Martin-Hayden,Market
557572,Kirsten,Thompson,,1999-10-21,20.72,2023-03-23,Walker Inc,Restaurant
726158,Amy,Paul,F,1973-10-27,133.21,2023-09-26,Baker Group,Cosmetic
204223,Jeffrey,Douglas,M,1993-10-22,435.84,2023-03-31,"Reynolds, Anderson and Branch",Electronics
866350,Daniel,Patterson,M,1965-10-29,125.58,2023-05-21,Zamora-Velez,Clothing
118619,Rebecca,Williams,M,1973-10-27,43.89,2023-08-16,Davis-Garrison,Cosmetic
287324,Mark,Chapman,F,1959-10-31,2950.92,2023-09-14,"Jones, Li and Scott",Travel
681067,John,Clark,M,1982-10-25,154.66,2023-09-15,"Wells, Carter and Fisher",Cosmetic
48611,William,Kidd,F,1987-10-24,431.85,2023-07-04,"Nunez, Wells and Bell",Electronics
667817,Mary,Foster,M,1972-10-27,691.76,2023-10-10,Herrera LLC,Electronics
379645,Katie,Garcia,F,1950-11-02,119.14,2023-05-14,Thornton-Love,Travel
260285,Dale,Ross,F,1988-10-23,183.18,2023-03-10,Brown-Lowe,Electronics
174899,Mitchell,Walsh,M,1974-10-27,54.8,2023-07-31,Parsons LLC,Market
158528,Jo,Graham,M,1978-10-26,38.79,2023-01-10,Kim PLC,Cosmetic
633178,Jennifer,Russell,M,1964-10-29,87.04,2023-03-28,"Chapman, Hunt and Mckay",Market
444699,Courtney,Clark,F,1985-10-24,1822.04,2023-03-14,"Jackson, Velasquez and Wilson",Travel
210562,Alicia,Lloyd,M,1987-10-24,39.51,2023-04-15,Flynn-Austin,Restaurant
371374,Shannon,Erickson,M,1967-10-29,2050.54,2023-05-02,Garcia-Stanley,Travel
662537,Shawn,Smith,F,1991-10-23,48.86,2023-10-01,Anderson-Barrett,Restaurant
19888,Jessica,Boone,,1973-10-27,419.82,2023-07-19,Carpenter LLC,Market
664098,James,Olson,,1961-10-30,275.8,2023-08-06,Pierce LLC,Travel
434718,Earl,Clark,M,1976-10-26,135.76,2023-02-23,Perry-Kennedy,Cosmetic
184348,Jasmine,Lee,M,1964-10-29,92.11,2023-06-26,Rhodes LLC,Restaurant
526636,Jennifer,Lopez,F,1977-10-26,935.1,2023-03-02,Gomez Ltd,Electronics
407795,Julia,Murphy,M,1952-11-01,87.22,2023-07-14,"Cox, Rodriguez and Merritt",Cosmetic
636666,Larry,Burns,F,1973-10-27,57.13,2023-07-28,Hall Inc,Clothing
141906,Eric,Patel,F,1951-11-02,224.46,2023-03-23,Ferguson Ltd,Clothing
353233,Thomas,Mcgee,M,1957-10-31,897.67,2023-03-28,Anderson LLC,Electronics
265202,Amy,Gray,F,1960-10-30,583.66,2023-05-15,"Davis, Clay and Aguilar",Travel
631855,Robert,Carlson,F,1979-10-26,238.53,2023-06-28,Armstrong Ltd,Clothing
630089,Sara,Young,F,1976-10-26,160.14,2023-05-24,Smith PLC,Cosmetic
523563,Susan,Mullins,F,2001-10-20,751.92,2023-02-03,Johnson Ltd,Travel
102382,Ryan,Frazier,F,1984-10-24,63.8,2023-09-02,Weaver-Chan,Restaurant
239816,Jason,Baxter,F,2002-10-20,79.99,2023-03-24,Ayers and Sons,Restaurant
812878,Kristin,Fischer,F,1961-10-30,47.45,2023-01-20,Wright-Simmons,Clothing
74496,Alan,Ray,,2001-10-20,230.79,2023-04-24,Mclaughlin PLC,Market
507893,Jessica,Murphy,,1956-10-31,267.9,2023-04-05,Griffin-Smith,Clothing
573559,Steven,Oconnell,F,1998-10-21,160.97,2023-07-17,"Gallegos, Hill and Long",Travel
786408,Matthew,Watkins,M,1951-11-02,1616.36,2023-01-27,Morris Group,Travel
447923,Javier,Garcia,F,1974-10-27,68.31,2023-06-11,Mckee Ltd,Restaurant
572758,Tiffany,Stephens,M,1962-10-30,49.88,2023-06-30,Brown-Ward,Restaurant
417739,Frank,Cook,M,1949-11-02,2601.17,2023-01-18,Martin LLC,Travel
902736,Christopher,Downs,F,1950-11-02,198.6,2023-09-17,Lozano Ltd,Market
81691,Holly,Brown,F,1956-10-31,170.81,2023-05-21,Davis-Anderson,Cosmetic
285036,Adam,Davis,F,1973-10-27,158.97,2023-05-31,House and Sons,Market
415689,Jacob,Flowers,M,1997-10-21,160.09,2023-01-01,"Olson, Rogers and Juarez",Electronics
163832,Stephanie,Rodriguez,F,1981-10-25,78.93,2023-02-03,Gordon Ltd,Restaurant
406700,Douglas,Crawford,F,1994-10-22,604.64,2023-05-10,Jones PLC,Electronics
156362,Aaron,Weiss,,1969-10-28,24.55,2023-07-08,Hansen-Pope,Cosmetic
292547,Ryan,Bishop,M,1988-10-23,276.45,2023-07-02,Gordon LLC,Market
646496,Michael,Martinez,F,1968-10-28,35.88,2023-03-16,"Ross, Walter and Mora",Cosmetic
963762,Darlene,Mcclain,M,1989-10-23,2584.88,2023-06-02,"Brown, Adkins and Mason",Travel
445764,Angel,Jenkins,,1964-10-29,179.79,2023-02-03,Reed-Wade,Market
544262,James,Foster,M,1968-10-28,371.71,2023-08-28,Schneider-Compton,Market
147391,Vanessa,Jenkins,M,1956-10-31,386.49,2023-08-03,"Young, Chavez and Martinez",Market
102600,Kelsey,Mayer,F,1948-11-02,96.88,2023-05-25,Dodson-Garcia,Restaurant
556958,Kristi,Lucas,F,1986-10-24,122.27,2023-08-30,"Wilcox, Diaz and Anderson",Clothing
19077,Robert,Dunlap,,1953-11-01,44.09,2023-10-10,"Clayton, Richardson and Thompson",Restaurant
234846,Bryan,Mcdonald,M,1972-10-27,182.03,2023-04-10,"Stephens, Mccullough and Gutierrez",Cosmetic
30570,Kimberly,Baker,F,1961-10-30,343.24,2023-09-06,Lawrence-Griffin,Electronics
401129,Kristen,Heath,F,1949-11-02,381.22,2023-03-02,Henry PLC,Market
388137,Sherri,Lewis,M,1979-10-26,78.27,2023-01-12,Ray Inc,Cosmetic
541519,Sheila,Taylor,M,1984-10-24,212.31,2023-02-22,Hanna Ltd,Market
393468,Cynthia,Obrien,M,1956-10-31,45.5,2023-06-13,Rodriguez PLC,Market
68149,Rebecca,Edwards,F,1995-10-22,454.39,2023-02-23,White-Harris,Electronics
700067,Courtney,Fisher,M,1974-10-27,22.45,2023-07-01,Contreras-Romero,Cosmetic
633285,Nicholas,Holmes,M,1979-10-26,9.36,2023-02-03,Wiley Inc,Market
977014,Micheal,Ramos,F,1966-10-29,310.91,2023-09-25,Ramirez-Dawson,Electronics
305575,Amy,Gonzalez,F,2004-10-19,295.79,2023-08-07,Howell-Campbell,Market
864915,John,Sanchez,,1969-10-28,11.19,2023-03-27,Bell PLC,Cosmetic
552383,David,Anderson,M,1996-10-21,1966.69,2023-08-27,"Jones, Smith and Durham",Travel
6203,Charles,Hudson,F,1979-10-26,60.04,2023-03-25,"Young, Martinez and Brooks",Restaurant
971571,Christine,Schroeder,F,1998-10-21,94.63,2023-08-01,"Gross, Richards and Ross",Clothing
652550,James,Mayer,F,1968-10-28,90.04,2023-03-15,Johnson PLC,Restaurant
824419,Rachel,Pena,F,1977-10-26,2750.56,2023-04-15,Mclaughlin-Torres,Travel
480628,Mark,Johnson,M,1950-11-02,806.43,2023-01-19,"Daniel, Gibson and Lopez",Electronics
202616,Robert,Jones,F,2003-10-20,39.25,2023-08-18,Jordan-Smith,Restaurant
324736,Brian,Lane,F,1987-10-24,111.66,2023-04-19,West Ltd,Cosmetic
144568,Jared,Mann,F,1958-10-31,61.22,2023-08-13,Floyd-Yang,Clothing
655615,Kelly,Ryan,M,1992-10-22,62.52,2023-07-18,"Barajas, Reed and Smith",Cosmetic
843953,Vincent,Martin,F,1955-11-01,126.45,2023-06-17,"Haynes, Ramos and Schneider",Clothing
873084,Paul,Hill,M,1968-10-28,6.9,2023-05-06,Li and Sons,Market
445256,Carol,Powers,F,1982-10-25,86.08,2023-08-13,Branch-Quinn,Restaurant
171661,Megan,Good,M,1956-10-31,79.19,2023-05-10,"Cox, Myers and Rogers",Clothing
434064,James,Horton,M,1985-10-24,46.75,2023-05-25,Osborne Group,Restaurant
998479,James,Montgomery,F,1974-10-27,18.9,2023-06-19,Kidd-Gomez,Restaurant
199785,Robert,Walters,F,1982-10-25,2313.14,2023-05-22,Bell-Austin,Travel
856681,Jacob,Lin,F,1984-10-24,446.76,2023-02-12,"Rivera, Phillips and Krueger",Market
569978,Bruce,Russell,F,1976-10-26,963.72,2023-09-06,"Young, Willis and Williams",Travel
111628,Nathan,Stein,M,1992-10-22,10.88,2023-07-18,"Peterson, Bailey and Richards",Restaurant
497147,Clifford,Newton,M,2000-10-20,771.6,2023-08-21,"Mendoza, Bradley and Floyd",Travel
146496,Brandon,Wilson,M,1952-11-01,31.41,2023-08-29,Finley Group,Restaurant
190220,Anna,Dunlap,M,1977-10-26,82.79,2023-07-04,"Zavala, Garza and Lee",Cosmetic
958166,Janet,Price,F,1980-10-25,54.61,2023-08-18,Cruz-Taylor,Cosmetic
526801,Cristian,Pittman,M,1949-11-02,908.0,2023-03-08,Stone-Allen,Electronics
252823,Anthony,Rasmussen,M,1972-10-27,76.69,2023-04-21,Perkins PLC,Restaurant
423736,Patricia,Zhang,F,1985-10-24,745.35,2023-05-08,Melendez-Wood,Travel
155549,Stephanie,Barker,F,1986-10-24,596.82,2023-06-30,Flores PLC,Electronics
794919,Mark,Rich,M,1978-10-26,488.86,2023-05-14,Shelton Ltd,Market
711235,Edward,Walker,,1992-10-22,17.66,2023-08-02,"Vasquez, Kelly and Bridges",Restaurant
262140,Anita,Hurst,F,1999-10-21,335.83,2023-04-16,Pratt-Huff,Market
231232,Alex,Rose,F,1981-10-25,39.28,2023-10-02,"Walker, Potter and Hale",Cosmetic
125493,Mason,Wagner,M,1986-10-24,166.51,2023-07-24,Lee and Sons,Market
110857,Kristine,Doyle,F,1972-10-27,106.42,2023-01-13,Rivera-Reynolds,Clothing
410287,Richard,Boyd,M,1948-11-02,212.2,2023-03-09,Taylor-Mcdonald,Electronics
359425,Andrea,Keller,M,1974-10-27,381.98,2023-02-17,Smith-Johnson,Electronics
399554,Heather,Foster,F,1963-10-30,361.87,2023-05-21,"Jones, Romero and Simon",Electronics
104995,Jose,Santiago,M,2000-10-20,56.88,2023-09-08,Nixon Inc,Clothing
13877,Matthew,Bates,M,1948-11-02,871.51,2023-01-07,Foley-Peterson,Electronics
387770,Pedro,Cervantes,M,1951-11-02,76.91,2023-07-16,Jackson LLC,Restaurant
227080,Michael,Lopez,F,1987-10-24,173.43,2023-06-08,Brown Group,Cosmetic
261888,Lisa,Cook,M,1986-10-24,552.7,2023-04-03,"Roberts, Gonzalez and Hayes",Travel
741311,Joshua,Duffy,,1977-10-26,912.88,2023-07-12,Mcbride Ltd,Electronics
964878,Angela,Orr,F,1955-11-01,2397.4,2023-02-16,Williams LLC,Travel
509155,Brian,Moss,M,1979-10-26,79.88,2023-09-23,Harper PLC,Restaurant
698062,Maria,Bowman,M,1975-10-27,965.35,2023-01-27,"Cohen, Rodriguez and Griffin",Electronics
873486,Jillian,King,M,1978-10-26,2917.43,2023-05-13,Dunn-Kaiser,Travel
534354,Michael,Larson,F,2002-10-20,2628.79,2023-02-13,"Morrow, Vazquez and Atkins",Travel
561257,Lance,Murphy,F,1967-10-29,192.62,2023-09-20,Martin-Harris,Cosmetic
230506,Christopher,Clark,F,1960-10-30,15.46,2023-05-24,Henry Group,Restaurant
555842,Helen,Underwood,,1993-10-22,272.21,2023-03-24,Snow LLC,Travel
730918,Timothy,Aguilar,M,1956-10-31,35.3,2023-01-05,Hicks-Haynes,Market
289601,Jacob,Martin,F,1978-10-26,395.17,2023-05-24,Arnold Group,Market
664983,Glenn,Reyes,F,2001-10-20,246.97,2023-05-05,"Garcia, Kerr and Norris",Clothing
520199,William,Robbins,F,1976-10-26,1927.06,2023-01-09,Hill-Hill,Travel
826555,Angela,Martinez,M,2002-10-20,14.0,2023-10-06,Wu-Contreras,Restaurant
175387,James,Gardner,F,1970-10-28,259.67,2023-03-14,Reeves and Sons,Travel
919988,Lisa,Ho,,1994-10-22,571.48,2023-05-07,Warner-Gardner,Electronics
530251,Jasmine,Schneider,F,1996-10-21,13.9,2023-01-09,Smith-Sexton,Cosmetic
527312,Alicia,Collins,M,1986-10-24,191.9,2023-05-31,Gonzalez and Sons,Cosmetic
310404,Nicole,Washington,F,1949-11-02,270.27,2023-09-11,"Adams, Cordova and Johnson",Clothing
61713,Joseph,Wallace,M,2000-10-20,785.37,2023-01-10,Howard-Vega,Electronics
574615,Linda,Romero,F,1962-10-30,175.84,2023-01-05,"David, Wright and Price",Clothing
450560,Christopher,Wilson,,2003-10-20,69.61,2023-09-10,White-Donovan,Restaurant
834768,Glen,Ellis,M,1963-10-30,1129.96,2023-06-10,Floyd-Clark,Travel
44117,Carolyn,Montgomery,F,1982-10-25,1767.2,2023-06-01,"Perez, Brooks and Wilson",Travel
258930,Ashley,Schmidt,F,1959-10-31,65.2,2023-01-14,Tapia-Fisher,Cosmetic
969285,Christine,Craig,F,1992-10-22,56.66,2023-08-15,"Washington, Johnson and Baker",Clothing
732187,William,Clark,M,1954-11-01,30.82,2023-10-09,Dunn and Sons,Cosmetic
407333,Bryan,Thomas,M,1981-10-25,339.89,2023-05-21,"Watson, Johnson and Anderson",Market
413383,Christian,Mckenzie,M,1970-10-28,971.19,2023-06-14,Cooper and Sons,Electronics
817915,Martin,Mullins,M,1985-10-24,325.13,2023-04-13,"Andrews, Williams and Hogan",Market
197465,Alicia,Sanchez,F,1955-11-01,118.98,2023-06-24,Alvarez-Zimmerman,Clothing
943048,Miranda,Mason,F,2005-10-19,2422.93,2023-03-04,Clark Ltd,Travel
604938,Michelle,Carroll,,1958-10-31,264.5,2023-03-13,Ford-Mcdaniel,Clothing
946131,Barbara,Murphy,M,1971-10-28,460.79,2023-06-25,Medina and Sons,Market
712738,Rebecca,Williams,F,1980-10-25,74.82,2023-02-13,Rush-Martinez,Restaurant
203529,Joann,Lynch,M,1967-10-29,23.47,2023-03-19,"Fuentes, Moody and Harrison",Cosmetic
527973,James,Trujillo,M,1964-10-29,71.34,2023-05-14,Buchanan-Norton,Restaurant
521207,Nicole,Coleman,M,1957-10-31,107.53,2023-07-22,"Ramirez, Mccarthy and Davidson",Clothing
525711,Melissa,Tate,,2001-10-20,468.72,2023-06-02,Blevins PLC,Electronics
731342,Matthew,Mason,M,2002-10-20,91.36,2023-06-16,Harris LLC,Restaurant
600640,Thomas,Young,F,1985-10-24,49.34,2023-04-25,Knight Ltd,Restaurant
766596,Jeffrey,Jones,F,1964-10-29,179.63,2023-10-03,Sims-Fernandez,Cosmetic
951137,Robert,Frost,F,1990-10-23,177.71,2023-03-08,Osborn LLC,Cosmetic
151980,Kelly,Smith,F,1990-10-23,543.42,2023-05-24,"Anderson, Elliott and Reynolds",Electronics
804415,David,Anderson,F,1966-10-29,83.16,2023-07-12,Lopez-Craig,Restaurant
744029,Mary,Alexander,M,1977-10-26,923.34,2023-05-18,Wilson-Hicks,Electronics
361647,David,Henderson,F,1948-11-02,69.36,2023-03-14,Wilson Inc,Restaurant
661478,Austin,Martinez,M,1996-10-21,134.22,2023-06-26,Garcia-Neal,Cosmetic
826344,April,Moss,F,1958-10-31,650.76,2023-06-28,"Rice, Hinton and Wyatt",Travel
84946,Carlos,Moore,F,1975-10-27,2242.09,2023-02-27,"Richards, Roberts and Durham",Travel
58531,Aaron,Morales,,1960-10-30,498.36,2023-06-28,Reid PLC,Travel
581902,Kathleen,Brown,M,1975-10-27,410.95,2023-03-19,Williams-Boyle,Travel
85841,Michelle,Evans,F,1951-11-02,485.77,2023-05-03,Hicks Inc,Market
383341,Christopher,Ortiz,F,1960-10-30,69.16,2023-01-21,Whitaker-Conner,Cosmetic
712350,Johnny,Smith,F,1989-10-23,291.78,2023-09-13,"Chapman, Tanner and Clark",Clothing
870904,Matthew,Martinez,,2005-10-19,99.24,2023-07-01,"Jackson, Mercado and Grant",Restaurant
596435,Justin,Robles,F,1966-10-29,2024.78,2023-07-08,Gillespie-Hicks,Travel
340992,John,Steele,M,1973-10-27,331.22,2023-04-13,Day LLC,Electronics
934244,Hannah,Bradley,M,1992-10-22,470.44,2023-08-28,White Group,Market
388329,Katrina,Mercer,M,1983-10-25,888.26,2023-07-25,Adams-Dennis,Electronics
669994,Linda,Howell,M,1985-10-24,187.21,2023-09-04,Gutierrez Group,Clothing
875190,Monique,Bell,F,2001-10-20,72.84,2023-03-29,Martinez Ltd,Restaurant
636335,Andrew,Young,F,2005-10-19,68.97,2023-02-27,Taylor Inc,Cosmetic
390046,Joseph,Young,F,1971-10-28,422.05,2023-02-14,Smith PLC,Electronics
86249,Felicia,Walker,F,1981-10-25,1629.63,2023-07-09,"Lara, Valdez and Jones",Travel
631257,Robert,Morrow,M,2001-10-20,211.34,2023-04-28,Rose LLC,Clothing
163873,Andrea,Allen,M,1970-10-28,116.37,2023-09-01,"Monroe, Mccullough and Savage",Cosmetic
853716,Heather,Lambert,M,1979-10-26,455.71,2023-05-26,Martin Group,Electronics
716758,Vanessa,Gibbs,F,1948-11-02,2164.02,2023-06-08,Gardner-Jones,Travel
523100,Cody,West,,1951-11-02,51.24,2023-01-21,Wright PLC,Cosmetic
337677,Maria,Booker,M,1955-11-01,235.24,2023-03-12,"Dean, Nelson and Bryan",Market
566071,Tasha,Robinson,F,1976-10-26,2009.45,2023-05-29,"Hughes, Anderson and White",Travel
545250,Gina,Hernandez,M,1976-10-26,200.17,2023-01-31,Roberts-Williamson,Market
736218,Robin,Frey,F,1978-10-26,78.83,2023-09-21,Anderson-Berger,Market
107815,Meagan,Bailey,M,2001-10-20,290.87,2023-03-06,"Baldwin, Knox and Little",Market
244116,Brittany,Meadows,M,2002-10-20,58.39,2023-06-15,"Mendoza, Riley and Wolfe",Restaurant
956507,Daniel,White,M,1980-10-25,11.97,2023-07-13,Davila-Mcdowell,Restaurant
748430,Michelle,Hall,M,1956-10-31,2935.62,2023-04-22,"Scott, Hall and Salazar",Travel
860439,Yvonne,Moore,F,1956-10-31,1507.64,2023-06-09,Smith Ltd,Travel
123823,Lisa,Clay,M,1965-10-29,1623.3,2023-09-21,Jones Ltd,Travel
380187,Courtney,Brown,M,1955-11-01,848.02,2023-07-20,Dixon-Gutierrez,Electronics
207617,Joshua,Allen,M,1962-10-30,900.89,2023-05-03,Bruce and Sons,Electronics
212406,Cristian,Kelly,F,1986-10-24,82.35,2023-08-21,"Hensley, Kennedy and Moore",Market
452141,Angela,Smith,M,1993-10-22,255.72,2023-02-02,Haas Group,Travel
291587,Allison,Hunt,F,1955-11-01,446.83,2023-04-06,Brown-Edwards,Market
426285,Jasmine,Herrera,M,1963-10-30,185.44,2023-09-08,Stone-Riley,Cosmetic
904415,Daniel,Dougherty,F,1982-10-25,121.22,2023-05-15,"Dudley, Ramos and Allen",Cosmetic
412305,Michael,Rivas,,1961-10-30,180.46,2023-02-02,Mason PLC,Cosmetic
152924,John,Miller,M,2005-10-19,47.9,2023-09-02,Jacobson Ltd,Market
986589,Joshua,Nunez,M,1986-10-24,2063.22,2023-07-12,Jones PLC,Travel
842605,Tara,Patterson,F,1963-10-30,130.64,2023-10-02,"Lee, Griffith and Gonzalez",Market
772424,Joseph,Stanley,F,1952-11-01,2257.68,2023-08-08,Richardson-Patterson,Travel
82120,Daniel,Stevens,F,1972-10-27,340.34,2023-04-29,Morris PLC,Market
101781,Catherine,Castillo,M,1967-10-29,50.61,2023-04-17,"Clark, Cooke and Bartlett",Restaurant
510286,Jaime,Harding,M,1981-10-25,2495.67,2023-09-20,Smith-Koch,Travel
698190,Justin,Wilson,M,1953-11-01,816.83,2023-07-27,Wilson and Sons,Travel
87599,Amanda,Thomas,M,2005-10-19,448.76,2023-05-25,Hall Inc,Travel
431377,Kayla,Moran,F,1995-10-22,174.41,2023-02-13,"Swanson, Ortega and Green",Cosmetic
857864,Richard,Washington,F,1958-10-31,394.82,2023-07-23,"Miller, Turner and Myers",Travel
46508,Michele,Berg,M,1986-10-24,126.24,2023-09-13,Martinez-Pena,Clothing
741597,Maria,Williams,,1985-10-24,422.97,2023-09-03,Smith and Sons,Electronics
541922,Jonathan,Edwards,F,1955-11-01,95.4,2023-10-09,Odom-Rose,Clothing
698729,Jennifer,Brady,,2005-10-19,186.03,2023-07-30,Hanna-Walls,Clothing
428629,Roberto,Harris,M,1982-10-25,445.39,2023-02-21,Austin Inc,Market
98371,Laura,Wilson,,1967-10-29,49.9,2023-09-09,"Fisher, Nguyen and Adams",Clothing
503007,Brittany,Jackson,M,1976-10-26,19.87,2023-09-23,"Black, Roberts and Crawford",Restaurant
352536,Michael,Moyer,F,1992-10-22,865.07,2023-01-23,Barber-Poole,Electronics
885811,Elizabeth,May,,1953-11-01,609.36,2023-04-23,"Mckenzie, Perez and Sweeney",Electronics
17663,Christy,Robinson,M,1984-10-24,517.42,2023-01-16,"Buchanan, Smith and Herman",Electronics
474505,Kyle,Montgomery,M,1998-10-21,2221.05,2023-05-07,Robinson-Campbell,Travel
48689,Kenneth,Wood,F,1954-11-01,909.87,2023-04-24,Andrews Ltd,Electronics
888951,Jason,Hansen,,1967-10-29,10.44,2023-08-10,Reese-Scott,Restaurant
172631,Michael,Cox,M,1988-10-23,105.91,2023-01-14,Nguyen-Ruiz,Market
336475,Jeremiah,Hall,M,1956-10-31,990.89,2023-04-17,Robertson PLC,Electronics
170602,Paul,Mccarty,M,2002-10-20,54.01,2023-08-12,Savage and Sons,Clothing
881011,Monique,Williams,M,1971-10-28,66.45,2023-05-12,"Lang, Mills and Buckley",Cosmetic
15243,Savannah,Trujillo,,1971-10-28,11.08,2023-07-17,"Dunlap, Dean and Gonzalez",Cosmetic
437619,Emily,Cox,F,2001-10-20,71.46,2023-06-05,Huynh-Young,Restaurant
586683,Alexis,Jackson,F,1965-10-29,197.33,2023-01-31,Durham LLC,Cosmetic
177216,Walter,Lowe,F,1960-10-30,105.4,2023-04-13,"Martinez, Daniels and Hopkins",Clothing
932824,Susan,Schmidt,F,1965-10-29,41.17,2023-03-13,Woodard Inc,Restaurant
146768,Christopher,Johnson,M,1995-10-22,888.7,2023-02-23,Williams-Stevens,Electronics
85000,Christina,Duran,M,1992-10-22,61.49,2023-07-27,Mcguire-Love,Cosmetic
597874,Diana,Smith,M,1971-10-28,1518.64,2023-08-26,Burton PLC,Travel
941146,Adam,Moore,M,1983-10-25,2674.59,2023-08-01,"Bean, Garcia and Hess",Travel
336251,Clayton,Silva,F,1977-10-26,166.6,2023-07-06,"Holden, Williams and Mcknight",Cosmetic
11121,Nicole,Perkins,F,1958-10-31,2968.46,2023-05-31,Young PLC,Travel
368603,Brenda,Walsh,F,2000-10-20,492.21,2023-01-11,Walker-Thompson,Electronics
976619,Jaclyn,Stevens,M,1966-10-29,1864.96,2023-02-02,Reyes-Garcia,Travel
644670,Tonya,Garza,,1991-10-23,93.71,2023-02-02,Weeks Group,Restaurant
582344,Carl,Mckenzie,M,1964-10-29,181.44,2023-03-20,Smith Ltd,Cosmetic
192268,Gabriela,Guzman,M,1964-10-29,867.86,2023-01-09,Rogers-Frederick,Electronics
328023,Ashley,Newman,F,2000-10-20,346.68,2023-09-12,Huber Ltd,Market
334655,Angela,Robinson,F,1964-10-29,376.99,2023-09-02,Ware-Frank,Market
134815,Jennifer,Le,M,1965-10-29,28.79,2023-07-22,Caldwell PLC,Cosmetic
970308,David,Parker,M,1986-10-24,38.66,2023-09-09,Fischer and Sons,Cosmetic
874947,Fred,Patterson,F,1972-10-27,68.96,2023-06-20,"Hall, Lane and George",Clothing
347221,Michael,Harding,F,1975-10-27,91.2,2023-06-07,Lawson Ltd,Restaurant
364936,Steven,Lewis,M,1998-10-21,276.9,2023-08-17,"Hodges, Zamora and Wells",Travel
577362,Brittany,Mcguire,F,1961-10-30,418.28,2023-05-12,Turner LLC,Market
391566,Michael,Martin,M,1997-10-21,32.36,2023-05-22,Deleon and Sons,Cosmetic
470933,Jeffrey,Jones,M,1966-10-29,152.92,2023-07-19,Brooks Group,Market
584456,Billy,Foster,F,1968-10-28,185.57,2023-05-28,Vega-Rios,Clothing
504710,Charlotte,Curry,M,2003-10-20,477.0,2023-03-25,Baker LLC,Market
867869,Erica,Cooley,F,1977-10-26,208.63,2023-07-12,Horton-Bradley,Market
394852,Eric,Stephens,M,1983-10-25,2213.64,2023-06-09,King Group,Travel
49328,Edward,Hall,F,2003-10-20,70.45,2023-01-14,Atkins-Adams,Clothing
49842,Tammie,Jordan,M,1978-10-26,337.49,2023-07-18,"Clayton, Robinson and Molina",Electronics
281761,John,Soto,M,1985-10-24,756.86,2023-04-22,Cohen-Roberts,Electronics
673221,Alison,Roth,M,1990-10-23,39.75,2023-04-13,Bailey PLC,Clothing
429481,David,Duncan,,1980-10-25,464.4,2023-03-18,Dunn-Jennings,Market
238241,William,Gray,F,1978-10-26,218.65,2023-01-10,Smith-Ruiz,Market
807897,Mikayla,Waters,M,1975-10-27,138.41,2023-06-14,"Cole, Brooks and Larson",Cosmetic
983070,Linda,Perry,F,1957-10-31,93.33,2023-09-11,"Johns, Wheeler and Miller",Restaurant
449771,Jonathan,Harris,M,1962-10-30,70.46,2023-09-14,Wood and Sons,Clothing
484461,Eddie,Thomas,M,1989-10-23,162.08,2023-04-28,Dalton-Brown,Electronics
778450,John,Carroll,F,1966-10-29,388.6,2023-09-11,"Cox, Vasquez and Bernard",Electronics
192288,Sheila,Taylor,M,1974-10-27,29.46,2023-04-11,Nguyen-Owens,Cosmetic
991126,Ronald,Wood,F,2002-10-20,195.26,2023-04-12,Barber Group,Clothing
